PolicyID,InceptionDate,ExpiryDate,ClassID,RegionID,AnnualPremium,PolicyStatus,BrokerChannel
POL-102951,2024-03-31,2025-03-31,2,1,13460.74,Active,Independent Broker
POL-102952,2024-04-19,2025-04-19,1,6,12445.56,Active,Direct Digital
POL-102953,2025-03-05,2026-03-05,3,6,141813.3,Active,Direct Digital
POL-102954,2025-03-12,2026-03-12,2,2,7831.93,Lapsed,Direct Digital
POL-102955,2024-06-02,2025-06-02,4,4,271583.72,Active,Corporate Intermediary
POL-102956,2024-03-30,2025-03-30,1,7,15403.3,Active,Independent Broker
POL-102957,2024-05-04,2025-05-04,4,3,203311.64,Active,Independent Broker
POL-102958,2024-05-14,2025-05-14,5,2,51143.51,Active,Direct Digital
POL-102959,2025-06-10,2026-06-10,3,3,143061.5,Active,Direct Digital
POL-102960,2024-05-20,2025-05-20,2,3,18365.55,Active,Independent Broker
POL-102961,2024-02-29,2025-02-28,2,7,15253.23,Active,Corporate Intermediary
POL-102962,2025-03-28,2026-03-28,2,1,19103.78,Active,Independent Broker
POL-102963,2025-06-06,2026-06-06,2,6,19525.76,Active,Independent Broker
POL-102964,2025-03-08,2026-03-08,2,2,18068.99,Active,Direct Digital
POL-102965,2025-05-29,2026-05-29,1,1,25311.28,Lapsed,Affinity Partner
POL-102966,2025-03-14,2026-03-14,2,1,9078.53,Active,Corporate Intermediary
POL-102967,2024-02-13,2025-02-12,1,1,15709.06,Active,Independent Broker
POL-102968,2024-08-25,2025-08-25,1,1,11750.5,Active,Corporate Intermediary
POL-102969,2024-04-28,2025-04-28,2,2,8155.55,Active,Independent Broker
POL-102970,2024-02-04,2025-02-03,3,1,116743.31,Active,Independent Broker
POL-102971,2024-04-12,2025-04-12,2,1,11124.21,Active,Independent Broker
POL-102972,2025-01-30,2026-01-30,4,4,318799.6,Active,Independent Broker
POL-102973,2024-08-15,2025-08-15,2,2,19604.39,Active,Independent Broker
POL-102974,2024-10-26,2025-10-26,4,2,111677.65,Active,Independent Broker
POL-102975,2025-06-11,2026-06-11,5,5,78510.52,Active,Direct Digital
POL-102976,2024-03-12,2025-03-12,3,1,137035.4,Active,Independent Broker
POL-102977,2024-04-18,2025-04-18,5,1,82372.03,Active,Direct Digital
POL-102978,2024-05-26,2025-05-26,4,1,228593.43,Active,Direct Digital
POL-102979,2024-01-09,2025-01-08,1,3,13613.88,Active,Direct Digital
POL-102980,2025-04-19,2026-04-19,2,1,14548.68,Active,Independent Broker
POL-102981,2024-03-30,2025-03-30,4,2,118350.58,Active,Independent Broker
POL-102982,2025-04-20,2026-04-20,2,1,17506.21,Active,Independent Broker
POL-102983,2025-05-10,2026-05-10,1,2,12137.98,Active,Direct Digital
POL-102984,2024-05-25,2025-05-25,4,1,200177.4,Active,Independent Broker
POL-102985,2025-04-09,2026-04-09,2,4,14842.44,Active,Independent Broker
POL-102986,2024-07-05,2025-07-05,5,2,213259.6,Active,Direct Digital
POL-102987,2025-04-13,2026-04-13,4,1,123588.69,Active,Independent Broker
POL-102988,2024-07-09,2025-07-09,1,2,12581.34,Active,Affinity Partner
POL-102989,2024-08-07,2025-08-07,5,2,199864.98,Lapsed,Independent Broker
POL-102990,2024-11-30,2025-11-30,4,3,93463.9,Active,Independent Broker
POL-102991,2024-05-27,2025-05-27,1,1,14931.68,Active,Affinity Partner
POL-102992,2024-07-27,2025-07-27,2,3,20167.81,Active,Direct Digital
POL-102993,2025-04-19,2026-04-19,5,6,200026.08,Active,Corporate Intermediary
POL-102994,2024-10-23,2025-10-23,1,1,18965.12,Active,Direct Digital
POL-102995,2025-05-25,2026-05-25,4,6,252632.29,Active,Independent Broker
POL-102996,2025-03-25,2026-03-25,1,1,18965.11,Active,Direct Digital
POL-102997,2024-12-05,2025-12-05,1,4,24377.59,Active,Independent Broker
POL-102998,2025-05-24,2026-05-24,5,1,86420.32,Active,Corporate Intermediary
POL-102999,2024-05-21,2025-05-21,3,3,153604.91,Active,Direct Digital
POL-103000,2024-01-29,2025-01-28,4,7,313160.88,Active,Independent Broker
POL-103001,2024-02-25,2025-02-24,3,1,62445.43,Lapsed,Direct Digital
POL-103002,2025-05-15,2026-05-15,4,5,291782.23,Active,Independent Broker
POL-103003,2025-03-24,2026-03-24,2,5,10106.08,Active,Independent Broker
POL-103004,2025-01-16,2026-01-16,4,3,162554.25,Active,Independent Broker
POL-103005,2024-03-03,2025-03-03,5,7,56874.42,Active,Affinity Partner
POL-103006,2024-08-29,2025-08-29,2,4,8331.74,Active,Corporate Intermediary
POL-103007,2024-11-24,2025-11-24,1,2,10689.1,Active,Direct Digital
POL-103008,2024-08-03,2025-08-03,5,3,202751.76,Active,Direct Digital
POL-103009,2024-06-01,2025-06-01,4,3,116032.62,Lapsed,Affinity Partner
POL-103010,2024-12-22,2025-12-22,4,1,97656.39,Active,Direct Digital
POL-103011,2025-06-07,2026-06-07,1,1,19638.11,Active,Direct Digital
POL-103012,2025-03-01,2026-03-01,3,1,66829.22,Active,Direct Digital
POL-103013,2024-04-27,2025-04-27,1,2,10394.03,Active,Direct Digital
POL-103014,2024-07-31,2025-07-31,1,1,23814.39,Lapsed,Affinity Partner
POL-103015,2025-02-23,2026-02-23,2,7,16310.52,Active,Independent Broker
POL-103016,2024-04-01,2025-04-01,1,1,15874.35,Active,Affinity Partner
POL-103017,2024-02-12,2025-02-11,1,4,21435.4,Active,Independent Broker
POL-103018,2025-03-24,2026-03-24,1,1,24777.92,Active,Direct Digital
POL-103019,2024-10-27,2025-10-27,3,1,92910.93,Active,Independent Broker
POL-103020,2024-07-02,2025-07-02,2,4,19300.84,Active,Corporate Intermediary
POL-103021,2024-04-16,2025-04-16,1,7,22474.02,Active,Direct Digital
POL-103022,2024-01-24,2025-01-23,3,5,88584.48,Active,Affinity Partner
POL-103023,2024-01-09,2025-01-08,3,4,80543.43,Active,Independent Broker
POL-103024,2025-01-19,2026-01-19,1,1,23375.86,Active,Independent Broker
POL-103025,2025-01-10,2026-01-10,2,6,12450.84,Active,Corporate Intermediary
POL-103026,2024-01-02,2025-01-01,1,6,20537.99,Active,Direct Digital
POL-103027,2025-05-23,2026-05-23,1,7,11193.56,Cancelled,Direct Digital
POL-103028,2024-10-09,2025-10-09,1,2,24936.77,Active,Independent Broker
POL-103029,2025-01-31,2026-01-31,2,7,19951.48,Active,Direct Digital
POL-103030,2024-03-17,2025-03-17,5,7,76549.0,Active,Independent Broker
POL-103031,2024-02-25,2025-02-24,2,1,12193.15,Active,Direct Digital
POL-103032,2025-05-21,2026-05-21,2,1,9495.66,Active,Independent Broker
POL-103033,2024-03-28,2025-03-28,2,2,19095.11,Active,Direct Digital
POL-103034,2024-05-09,2025-05-09,2,3,16171.3,Lapsed,Independent Broker
POL-103035,2024-09-24,2025-09-24,1,5,19960.45,Active,Independent Broker
POL-103036,2024-10-19,2025-10-19,1,1,10561.82,Active,Independent Broker
POL-103037,2025-02-19,2026-02-19,3,3,149876.37,Active,Independent Broker
POL-103038,2024-11-11,2025-11-11,4,1,165867.56,Active,Corporate Intermediary
POL-103039,2024-12-22,2025-12-22,2,1,13067.35,Active,Direct Digital
POL-103040,2025-05-06,2026-05-06,1,1,23323.03,Active,Independent Broker
POL-103041,2024-04-23,2025-04-23,1,3,10574.14,Active,Corporate Intermediary
POL-103042,2024-05-05,2025-05-05,1,1,10036.98,Lapsed,Corporate Intermediary
POL-103043,2024-08-23,2025-08-23,1,2,16137.67,Active,Direct Digital
POL-103044,2024-06-14,2025-06-14,2,3,7788.2,Active,Direct Digital
POL-103045,2025-01-10,2026-01-10,2,1,9244.22,Active,Independent Broker
POL-103046,2024-12-16,2025-12-16,5,1,128787.41,Active,Direct Digital
POL-103047,2025-04-08,2026-04-08,1,1,10483.68,Active,Independent Broker
POL-103048,2024-02-18,2025-02-17,2,2,20585.58,Lapsed,Independent Broker
POL-103049,2024-07-23,2025-07-23,2,1,8776.04,Active,Direct Digital
POL-103050,2025-03-21,2026-03-21,1,2,18319.74,Active,Independent Broker
POL-103051,2025-03-12,2026-03-12,5,2,151347.25,Active,Direct Digital
POL-103052,2024-01-06,2025-01-05,2,1,20996.67,Active,Corporate Intermediary
POL-103053,2025-02-16,2026-02-16,1,2,24720.3,Active,Corporate Intermediary
POL-103054,2025-03-23,2026-03-23,1,1,15393.03,Active,Direct Digital
POL-103055,2024-05-21,2025-05-21,4,2,79650.25,Active,Direct Digital
POL-103056,2025-02-28,2026-02-28,2,1,11486.3,Active,Independent Broker
POL-103057,2024-03-10,2025-03-10,1,1,16929.67,Active,Independent Broker
POL-103058,2024-09-15,2025-09-15,1,1,21883.97,Active,Direct Digital
POL-103059,2024-03-10,2025-03-10,5,3,178738.83,Active,Independent Broker
POL-103060,2024-10-03,2025-10-03,3,1,79175.54,Active,Independent Broker
POL-103061,2024-11-20,2025-11-20,1,1,13790.56,Active,Direct Digital
POL-103062,2024-10-31,2025-10-31,4,3,276319.36,Lapsed,Independent Broker
POL-103063,2025-05-19,2026-05-19,4,1,233766.59,Active,Independent Broker
POL-103064,2024-05-03,2025-05-03,2,2,15521.22,Active,Direct Digital
POL-103065,2025-01-26,2026-01-26,1,1,13147.05,Active,Direct Digital
POL-103066,2025-05-06,2026-05-06,3,1,71292.53,Active,Corporate Intermediary
POL-103067,2025-03-23,2026-03-23,1,1,21686.27,Cancelled,Independent Broker
POL-103068,2024-10-23,2025-10-23,3,3,149612.42,Cancelled,Independent Broker
POL-103069,2024-01-16,2025-01-15,1,6,23089.75,Active,Corporate Intermediary
POL-103070,2024-05-22,2025-05-22,1,1,17263.2,Active,Corporate Intermediary
POL-103071,2024-06-24,2025-06-24,1,1,16336.17,Active,Independent Broker
POL-103072,2024-01-29,2025-01-28,4,4,228803.67,Active,Affinity Partner
POL-103073,2024-03-26,2025-03-26,1,2,20823.28,Active,Independent Broker
POL-103074,2025-05-31,2026-05-31,5,3,126258.64,Active,Direct Digital
POL-103075,2025-03-31,2026-03-31,1,6,23315.0,Active,Independent Broker
POL-103076,2024-10-23,2025-10-23,4,3,82481.27,Active,Direct Digital
POL-103077,2025-02-12,2026-02-12,1,1,18375.7,Active,Direct Digital
POL-103078,2024-12-30,2025-12-30,3,3,129018.58,Active,Affinity Partner
POL-103079,2025-06-03,2026-06-03,2,2,20068.6,Active,Direct Digital
POL-103080,2024-01-27,2025-01-26,1,3,10367.89,Active,Independent Broker
POL-103081,2024-04-05,2025-04-05,1,1,15836.1,Active,Independent Broker
POL-103082,2024-04-03,2025-04-03,5,4,163557.24,Lapsed,Independent Broker
POL-103083,2025-05-26,2026-05-26,4,3,141251.95,Active,Independent Broker
POL-103084,2025-05-31,2026-05-31,1,2,21509.77,Active,Affinity Partner
POL-103085,2025-05-03,2026-05-03,4,4,87256.22,Active,Independent Broker
POL-103086,2024-04-30,2025-04-30,1,1,22557.91,Active,Independent Broker
POL-103087,2024-02-15,2025-02-14,3,3,117794.56,Active,Direct Digital
POL-103088,2024-08-17,2025-08-17,2,6,12407.94,Active,Affinity Partner
POL-103089,2025-02-11,2026-02-11,1,1,20095.98,Lapsed,Affinity Partner
POL-103090,2024-10-16,2025-10-16,4,2,169014.02,Active,Direct Digital
POL-103091,2025-03-15,2026-03-15,1,1,17030.18,Active,Direct Digital
POL-103092,2024-01-12,2025-01-11,1,3,15143.49,Active,Direct Digital
POL-103093,2024-12-30,2025-12-30,3,7,70692.65,Active,Direct Digital
POL-103094,2024-05-08,2025-05-08,1,3,25469.64,Cancelled,Corporate Intermediary
POL-103095,2024-09-29,2025-09-29,3,2,104859.01,Active,Independent Broker
POL-103096,2025-03-22,2026-03-22,1,1,16081.09,Active,Affinity Partner
POL-103097,2025-06-23,2026-06-23,2,3,15145.35,Active,Independent Broker
POL-103098,2024-03-05,2025-03-05,1,1,10811.19,Cancelled,Direct Digital
POL-103099,2024-09-11,2025-09-11,2,4,17625.78,Active,Corporate Intermediary
POL-103100,2024-07-28,2025-07-28,5,2,68353.28,Active,Independent Broker
POL-103101,2024-01-01,2024-12-31,2,1,20737.97,Active,Direct Digital
POL-103102,2025-06-07,2026-06-07,1,2,15052.19,Active,Direct Digital
POL-103103,2024-06-18,2025-06-18,2,1,17556.58,Active,Direct Digital
POL-103104,2024-04-09,2025-04-09,2,2,16173.94,Active,Independent Broker
POL-103105,2024-10-07,2025-10-07,1,3,16428.81,Active,Independent Broker
POL-103106,2025-05-10,2026-05-10,5,1,181307.98,Active,Direct Digital
POL-103107,2024-02-12,2025-02-11,3,3,154858.28,Active,Corporate Intermediary
POL-103108,2025-04-17,2026-04-17,3,1,53433.98,Active,Direct Digital
POL-103109,2025-06-13,2026-06-13,1,1,23371.65,Active,Affinity Partner
POL-103110,2025-01-20,2026-01-20,1,3,16523.84,Active,Independent Broker
POL-103111,2024-09-11,2025-09-11,4,3,171977.75,Active,Independent Broker
POL-103112,2025-06-02,2026-06-02,2,3,11510.43,Lapsed,Direct Digital
POL-103113,2024-12-14,2025-12-14,4,1,314829.57,Active,Direct Digital
POL-103114,2024-05-07,2025-05-07,4,1,251983.49,Active,Direct Digital
POL-103115,2025-05-04,2026-05-04,2,1,16818.47,Active,Independent Broker
POL-103116,2024-12-25,2025-12-25,1,1,17381.49,Active,Independent Broker
POL-103117,2024-08-20,2025-08-20,4,3,259413.05,Active,Independent Broker
POL-103118,2025-03-07,2026-03-07,2,1,12868.9,Active,Direct Digital
POL-103119,2025-06-11,2026-06-11,3,1,80663.15,Active,Independent Broker
POL-103120,2024-01-08,2025-01-07,1,1,19343.53,Active,Independent Broker
POL-103121,2024-05-19,2025-05-19,2,3,20603.59,Active,Direct Digital
POL-103122,2025-01-20,2026-01-20,2,5,19139.54,Active,Independent Broker
POL-103123,2025-03-21,2026-03-21,2,3,12864.35,Active,Independent Broker
POL-103124,2024-06-14,2025-06-14,1,1,14761.86,Active,Independent Broker
POL-103125,2025-03-29,2026-03-29,2,3,19516.0,Active,Corporate Intermediary
POL-103126,2024-11-11,2025-11-11,5,2,214008.83,Active,Independent Broker
POL-103127,2024-01-30,2025-01-29,2,1,10546.73,Active,Direct Digital
POL-103128,2025-02-18,2026-02-18,2,1,18989.18,Active,Independent Broker
POL-103129,2024-10-23,2025-10-23,1,1,16102.44,Active,Independent Broker
POL-103130,2024-08-22,2025-08-22,1,1,20994.6,Active,Direct Digital
POL-103131,2024-07-10,2025-07-10,1,1,12095.36,Active,Corporate Intermediary
POL-103132,2025-04-07,2026-04-07,2,2,16776.5,Active,Independent Broker
POL-103133,2024-11-19,2025-11-19,4,1,170585.16,Active,Direct Digital
POL-103134,2024-04-12,2025-04-12,1,2,24535.79,Active,Corporate Intermediary
POL-103135,2024-09-14,2025-09-14,3,3,117451.31,Cancelled,Direct Digital
POL-103136,2024-01-16,2025-01-15,1,2,19256.48,Cancelled,Independent Broker
POL-103137,2025-05-21,2026-05-21,3,1,65114.29,Active,Independent Broker
POL-103138,2025-01-01,2026-01-01,2,1,20047.6,Active,Direct Digital
POL-103139,2025-02-22,2026-02-22,1,1,20072.94,Active,Direct Digital
POL-103140,2024-04-23,2025-04-23,1,1,12943.81,Active,Independent Broker
POL-103141,2025-05-05,2026-05-05,2,1,13135.16,Active,Independent Broker
POL-103142,2024-02-19,2025-02-18,2,3,12034.89,Active,Direct Digital
POL-103143,2024-09-28,2025-09-28,3,1,78552.03,Active,Independent Broker
POL-103144,2024-08-26,2025-08-26,3,2,145680.69,Active,Corporate Intermediary
POL-103145,2024-10-01,2025-10-01,1,1,20683.46,Active,Independent Broker
POL-103146,2025-01-11,2026-01-11,2,4,13647.69,Active,Corporate Intermediary
POL-103147,2024-03-19,2025-03-19,1,1,25089.22,Active,Independent Broker
POL-103148,2025-04-03,2026-04-03,2,7,14614.28,Active,Independent Broker
POL-103149,2025-05-18,2026-05-18,4,4,254692.76,Cancelled,Independent Broker
POL-103150,2025-02-11,2026-02-11,5,1,91292.35,Active,Independent Broker
POL-103151,2024-06-19,2025-06-19,3,1,45623.2,Active,Independent Broker
POL-103152,2025-01-23,2026-01-23,4,1,275813.7,Lapsed,Independent Broker
POL-103153,2024-01-13,2025-01-12,4,3,89890.66,Active,Independent Broker
POL-103154,2025-01-31,2026-01-31,1,1,13780.85,Active,Direct Digital
POL-103155,2025-01-30,2026-01-30,4,1,154624.93,Active,Corporate Intermediary
POL-103156,2024-09-30,2025-09-30,4,1,156100.9,Active,Independent Broker
POL-103157,2024-02-06,2025-02-05,4,4,256375.04,Active,Independent Broker
POL-103158,2025-02-09,2026-02-09,2,2,14171.16,Active,Direct Digital
POL-103159,2025-03-11,2026-03-11,2,1,11048.19,Active,Independent Broker
POL-103160,2025-01-03,2026-01-03,1,1,16610.96,Active,Direct Digital
POL-103161,2025-01-05,2026-01-05,4,1,191402.3,Active,Independent Broker
POL-103162,2024-04-19,2025-04-19,1,4,20854.34,Active,Corporate Intermediary
POL-103163,2024-11-24,2025-11-24,1,4,19370.41,Active,Independent Broker
POL-103164,2025-05-29,2026-05-29,3,4,72143.9,Active,Independent Broker
POL-103165,2025-03-11,2026-03-11,4,3,201050.65,Active,Corporate Intermediary
POL-103166,2024-03-03,2025-03-03,2,2,13841.12,Active,Corporate Intermediary
POL-103167,2024-04-17,2025-04-17,2,2,16598.13,Active,Direct Digital
POL-103168,2024-04-01,2025-04-01,5,3,141875.99,Cancelled,Independent Broker
POL-103169,2024-06-28,2025-06-28,1,1,24434.76,Active,Independent Broker
POL-103170,2025-04-05,2026-04-05,1,3,13461.64,Active,Direct Digital
POL-103171,2024-04-25,2025-04-25,4,4,209677.88,Active,Affinity Partner
POL-103172,2024-06-09,2025-06-09,3,1,158041.84,Active,Independent Broker
POL-103173,2024-02-20,2025-02-19,5,3,144697.79,Active,Direct Digital
POL-103174,2024-02-15,2025-02-14,1,1,12635.87,Active,Direct Digital
POL-103175,2024-03-05,2025-03-05,4,3,169555.26,Active,Direct Digital
POL-103176,2024-01-31,2025-01-30,3,4,112430.25,Active,Affinity Partner
POL-103177,2025-05-07,2026-05-07,5,2,70689.46,Active,Corporate Intermediary
POL-103178,2024-07-12,2025-07-12,2,2,18196.66,Active,Affinity Partner
POL-103179,2024-08-28,2025-08-28,3,1,151569.63,Active,Independent Broker
POL-103180,2024-03-28,2025-03-28,4,3,260003.7,Active,Direct Digital
POL-103181,2024-05-21,2025-05-21,1,2,14673.01,Active,Independent Broker
POL-103182,2024-04-10,2025-04-10,1,1,12856.31,Active,Direct Digital
POL-103183,2025-02-17,2026-02-17,1,1,15668.96,Active,Affinity Partner
POL-103184,2025-01-23,2026-01-23,2,1,11773.42,Lapsed,Direct Digital
POL-103185,2025-03-19,2026-03-19,4,2,178410.04,Active,Direct Digital
POL-103186,2025-02-06,2026-02-06,2,1,19171.55,Active,Independent Broker
POL-103187,2024-08-18,2025-08-18,2,1,18347.13,Active,Direct Digital
POL-103188,2024-10-02,2025-10-02,5,4,129803.74,Active,Direct Digital
POL-103189,2024-07-18,2025-07-18,2,2,14765.64,Active,Direct Digital
POL-103190,2025-02-18,2026-02-18,1,2,19553.71,Active,Independent Broker
POL-103191,2025-03-19,2026-03-19,3,3,103364.6,Active,Direct Digital
POL-103192,2025-05-11,2026-05-11,4,1,164200.67,Active,Independent Broker
POL-103193,2024-07-03,2025-07-03,2,2,18845.72,Active,Corporate Intermediary
POL-103194,2024-01-24,2025-01-23,4,3,133003.15,Active,Direct Digital
POL-103195,2025-03-17,2026-03-17,4,7,317121.53,Active,Affinity Partner
POL-103196,2025-06-18,2026-06-18,3,3,140062.37,Active,Direct Digital
POL-103197,2024-03-21,2025-03-21,3,1,131804.19,Cancelled,Independent Broker
POL-103198,2024-05-22,2025-05-22,1,2,15523.79,Active,Affinity Partner
POL-103199,2024-04-30,2025-04-30,2,3,13505.47,Active,Independent Broker
POL-103200,2024-05-21,2025-05-21,3,1,87441.4,Active,Direct Digital
POL-103201,2024-05-28,2025-05-28,2,1,15598.01,Active,Affinity Partner
POL-103202,2025-03-22,2026-03-22,1,1,12268.59,Active,Independent Broker
POL-103203,2025-06-08,2026-06-08,4,1,185073.38,Active,Corporate Intermediary
POL-103204,2024-09-27,2025-09-27,5,6,112295.03,Lapsed,Direct Digital
POL-103205,2024-12-20,2025-12-20,4,1,166347.86,Active,Direct Digital
POL-103206,2025-03-21,2026-03-21,5,3,71491.24,Active,Direct Digital
POL-103207,2025-01-10,2026-01-10,3,1,125816.18,Active,Independent Broker
POL-103208,2024-03-05,2025-03-05,4,2,128791.54,Active,Independent Broker
POL-103209,2024-10-08,2025-10-08,1,2,12415.5,Active,Direct Digital
POL-103210,2025-04-26,2026-04-26,1,3,12272.46,Active,Independent Broker
POL-103211,2024-10-13,2025-10-13,1,1,11058.93,Active,Affinity Partner
POL-103212,2025-06-13,2026-06-13,1,1,20897.1,Active,Direct Digital
POL-103213,2024-05-19,2025-05-19,2,1,12574.91,Lapsed,Affinity Partner
POL-103214,2025-01-17,2026-01-17,1,2,10680.94,Active,Affinity Partner
POL-103215,2024-03-01,2025-03-01,1,1,19019.52,Cancelled,Independent Broker
POL-103216,2025-04-19,2026-04-19,1,4,11013.25,Active,Direct Digital
POL-103217,2024-02-14,2025-02-13,5,2,88660.17,Active,Corporate Intermediary
POL-103218,2024-02-24,2025-02-23,3,1,65553.93,Active,Direct Digital
POL-103219,2025-03-16,2026-03-16,4,2,241718.93,Active,Independent Broker
POL-103220,2024-03-29,2025-03-29,3,3,134654.5,Active,Independent Broker
POL-103221,2024-10-27,2025-10-27,1,4,11909.93,Active,Independent Broker
POL-103222,2024-08-06,2025-08-06,2,2,9014.77,Active,Affinity Partner
POL-103223,2024-04-28,2025-04-28,2,6,8415.65,Active,Independent Broker
POL-103224,2024-05-24,2025-05-24,3,1,136963.27,Active,Direct Digital
POL-103225,2024-03-13,2025-03-13,1,1,15049.56,Active,Corporate Intermediary
POL-103226,2025-02-16,2026-02-16,1,5,12604.08,Active,Direct Digital
POL-103227,2025-01-03,2026-01-03,2,1,14431.45,Lapsed,Direct Digital
POL-103228,2024-06-04,2025-06-04,2,3,8034.56,Active,Affinity Partner
POL-103229,2025-03-21,2026-03-21,1,6,16639.98,Active,Independent Broker
POL-103230,2024-09-14,2025-09-14,2,3,14146.64,Active,Affinity Partner
POL-103231,2024-11-21,2025-11-21,1,2,24706.65,Active,Independent Broker
